customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges
759,Male,1,No,No,23,Yes,No phone service,No,No,No,Yes,No internet service,No,Yes,Two year,Yes,Electronic check,94.79,4146.41
760,Female,0,Yes,Yes,11,No,No,Fiber optic,No internet service,No,Yes,Yes,No,No,Two year,Yes,Electronic check,18.93,5003.97
761,Male,0,Yes,No,57,No,No,Fiber optic,Yes,No internet service,No,Yes,No internet service,No,Two year,No,Credit card (automatic),20.48,7850.67
762,Female,1,Yes,No,54,Yes,No phone service,Fiber optic,No,No,Yes,No internet service,No,No internet service,Month-to-month,No,Bank transfer (automatic),117.12,4759.06
763,Female,0,No,No,7,Yes,No phone service,DSL,No,No internet service,Yes,No,No internet service,Yes,One year,No,Mailed check,25.71,8654.47
764,Female,1,Yes,No,54,Yes,Yes,DSL,No internet service,No internet service,No internet service,No internet service,No,No,Two year,No,Electronic check,61.52,1799.93
765,Female,1,No,Yes,14,No,No,Fiber optic,No,No internet service,No,No internet service,No internet service,Yes,One year,No,Bank transfer (automatic),63.83,7972.93
766,Male,1,No,No,4,No,Yes,No,Yes,No,No,No internet service,Yes,Yes,One year,No,Electronic check,117.18,7383.08
767,Female,1,Yes,Yes,71,Yes,Yes,Fiber optic,No,No,Yes,No internet service,Yes,No,Month-to-month,Yes,Bank transfer (automatic),41.11,7790.2
768,Male,0,Yes,No,23,Yes,No phone service,No,Yes,No,No,No internet service,No,Yes,Two year,No,Electronic check,101.88,4533.77
769,Male,1,Yes,No,36,No,No,No,Yes,No,No,Yes,Yes,No internet service,Two year,No,Mailed check,107.99,2025.39
770,Female,0,No,No,1,No,Yes,DSL,Yes,No,Yes,No,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),100.4,8435.2
771,Male,0,Yes,No,13,No,Yes,Fiber optic,No,Yes,Yes,No internet service,No,No internet service,Month-to-month,No,Mailed check,35.54,6107.16
772,Female,0,No,No,11,No,Yes,Fiber optic,Yes,Yes,No,Yes,No internet service,No,Two year,No,Bank transfer (automatic),59.99,7543.09
773,Female,0,No,No,19,No,Yes,No,Yes,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),45.7,5321.44
774,Female,0,No,Yes,55,Yes,Yes,No,No internet service,No internet service,No,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),49.64,3165.74
775,Male,1,No,Yes,31,No,No phone service,DSL,No,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),114.72,2107.56
776,Male,0,No,No,59,No,No,No,No,Yes,Yes,No,No,Yes,Two year,Yes,Mailed check,65.98,5684.03
777,Female,0,No,No,55,Yes,No phone service,DSL,No,No,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),71.89,6045.58
778,Male,1,Yes,Yes,48,No,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,No,Mailed check,106.86,5830.26
779,Female,0,No,Yes,62,No,No phone service,DSL,Yes,No,Yes,No internet service,No internet service,No internet service,One year,Yes,Mailed check,65.17,2172.21
780,Male,0,Yes,Yes,5,No,No,Fiber optic,No,Yes,No internet service,No internet service,No,No internet service,One year,Yes,Mailed check,106.08,6686.72
781,Male,0,No,No,9,Yes,Yes,Fiber optic,Yes,No internet service,No,No internet service,Yes,Yes,Two year,Yes,Credit card (automatic),65.74,3987.67
782,Male,1,Yes,No,51,No,No,DSL,No,Yes,Yes,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),53.15,4094.92
783,Male,1,No,Yes,20,No,Yes,DSL,No,No internet service,Yes,No,No internet service,No,Month-to-month,No,Bank transfer (automatic),76.4,2307.47
784,Female,0,No,Yes,55,No,No,Fiber optic,Yes,No internet service,No,Yes,No,Yes,One year,No,Electronic check,41.46,6515.32
785,Female,1,Yes,Yes,35,Yes,No phone service,DSL,Yes,Yes,No,No internet service,Yes,No internet service,Two year,No,Electronic check,70.29,5141.06
786,Male,1,Yes,No,68,Yes,No,Fiber optic,No,No internet service,No internet service,No,Yes,Yes,Month-to-month,No,Mailed check,90.44,8528.11
787,Male,0,No,No,33,Yes,No phone service,Fiber optic,Yes,Yes,No,No internet service,No,Yes,Two year,No,Electronic check,104.83,5083.95
788,Male,1,Yes,Yes,22,Yes,Yes,No,No,Yes,No internet service,No,Yes,No internet service,Month-to-month,Yes,Mailed check,88.41,6941.85
789,Male,1,No,No,12,Yes,Yes,No,Yes,No internet service,No,Yes,No,Yes,Two year,No,Electronic check,88.82,5688.47
790,Female,1,Yes,No,23,No,No phone service,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),76.18,1328.89
791,Male,1,No,Yes,28,Yes,No phone service,DSL,No internet service,Yes,No,No,No internet service,No internet service,Two year,Yes,Electronic check,73.35,7036.99
792,Male,0,No,No,20,Yes,No,DSL,Yes,No internet service,No internet service,Yes,Yes,No internet service,One year,No,Credit card (automatic),83.2,3018.37
793,Female,0,No,Yes,69,No,Yes,No,No,No internet service,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,27.28,8039.89
794,Male,0,Yes,Yes,43,Yes,No phone service,DSL,No,No,Yes,No internet service,Yes,No,Month-to-month,No,Electronic check,109.11,5362.2
795,Female,1,Yes,Yes,45,No,No,DSL,Yes,Yes,No internet service,No,Yes,Yes,One year,Yes,Bank transfer (automatic),23.42,2204.07
796,Male,0,Yes,Yes,69,Yes,No,Fiber optic,No internet service,No internet service,No,Yes,No,Yes,Month-to-month,No,Electronic check,106.73,4934.34
797,Female,0,No,Yes,6,No,No,Fiber optic,No,No internet service,No internet service,No internet service,No,Yes,One year,Yes,Mailed check,19.97,1438.47
798,Female,1,Yes,No,70,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),63.66,8400.66
799,Female,1,Yes,No,69,Yes,No,Fiber optic,Yes,No,No internet service,No,No internet service,No internet service,One year,No,Credit card (automatic),73.67,4758.63
800,Male,0,No,Yes,38,No,Yes,No,Yes,No,No internet service,No,No internet service,Yes,One year,Yes,Credit card (automatic),28.05,6187.37
801,Female,0,No,No,45,No,No phone service,DSL,Yes,No internet service,No internet service,No internet service,No internet service,No,Two year,No,Bank transfer (automatic),51.74,371.93
802,Male,0,No,No,14,Yes,No,DSL,Yes,No internet service,No internet service,No,No,No,Month-to-month,Yes,Bank transfer (automatic),64.03,380.69
803,Male,0,Yes,No,21,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),102.87,376.48
804,Female,0,No,Yes,51,No,Yes,DSL,No internet service,No,No internet service,No,No internet service,No,Two year,Yes,Credit card (automatic),88.39,5170.87
805,Female,0,No,No,24,Yes,No phone service,Fiber optic,No,Yes,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),65.01,1843.02
806,Male,0,No,No,33,No,Yes,DSL,No internet service,Yes,No,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,48.35,4244.24
807,Male,0,No,No,71,No,Yes,No,Yes,No internet service,No internet service,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),35.85,44.27
808,Male,1,Yes,Yes,33,No,Yes,DSL,Yes,Yes,No,No internet service,No,No,Two year,Yes,Bank transfer (automatic),66.74,4710.82
809,Male,1,Yes,Yes,27,Yes,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,No,Electronic check,69.75,2423.09
810,Female,0,No,No,55,Yes,No phone service,Fiber optic,No internet service,No internet service,No internet service,No internet service,No,Yes,Month-to-month,No,Mailed check,23.77,1177.63
811,Male,1,No,Yes,46,Yes,Yes,No,Yes,No internet service,Yes,No,No,No,Two year,Yes,Mailed check,109.24,6656.17
812,Female,0,No,No,29,No,Yes,Fiber optic,Yes,Yes,No internet service,Yes,Yes,No internet service,Month-to-month,No,Mailed check,101.14,2712.88
813,Male,0,Yes,Yes,16,Yes,Yes,DSL,No internet service,No internet service,No,Yes,No internet service,No internet service,One year,Yes,Credit card (automatic),67.15,4473.79
814,Male,1,Yes,No,36,Yes,No,No,Yes,Yes,No,No internet service,Yes,Yes,Month-to-month,No,Electronic check,104.26,184.75
815,Male,1,No,Yes,43,Yes,No,DSL,No,No,No,No internet service,No,Yes,One year,Yes,Bank transfer (automatic),94.76,6960.14
816,Female,0,Yes,Yes,39,No,No phone service,DSL,Yes,No,No internet service,No,No internet service,No,One year,No,Mailed check,58.98,1180.86
817,Male,0,Yes,No,34,Yes,Yes,DSL,No,No,Yes,No internet service,No,No internet service,One year,Yes,Mailed check,57.56,8444.43
818,Female,0,No,Yes,39,No,No phone service,No,No internet service,No internet service,Yes,Yes,No,No internet service,Two year,Yes,Mailed check,64.78,4507.43
819,Female,1,Yes,No,33,No,Yes,No,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),78.31,7798.37
820,Male,0,Yes,Yes,20,No,Yes,No,Yes,Yes,Yes,No,No internet service,No,Month-to-month,No,Electronic check,112.59,6082.52
821,Male,1,Yes,Yes,40,Yes,No,DSL,No internet service,Yes,No,Yes,Yes,No,Two year,No,Electronic check,114.65,2137.55
822,Female,0,Yes,Yes,12,Yes,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,No internet service,One year,Yes,Electronic check,38.98,2734.8
823,Female,1,No,Yes,10,Yes,No,DSL,No internet service,No,No,Yes,No,No internet service,Month-to-month,Yes,Electronic check,23.37,1646.74
824,Male,1,No,No,19,No,Yes,DSL,No internet service,No,Yes,No,Yes,No internet service,One year,No,Bank transfer (automatic),106.69,3538.42
825,Male,0,Yes,No,54,No,No phone service,No,No,Yes,No,No internet service,No,Yes,Two year,No,Mailed check,60.88,2469.64
826,Male,1,No,No,20,Yes,No,Fiber optic,No,No,Yes,No,Yes,No internet service,One year,No,Electronic check,81.32,5334.41
827,Female,1,No,Yes,71,Yes,No phone service,No,No internet service,Yes,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Mailed check,46.27,2322.29
828,Male,1,Yes,No,44,Yes,No,No,Yes,No internet service,No internet service,No,No internet service,No,Two year,No,Bank transfer (automatic),24.04,5454.75
829,Female,0,Yes,No,10,Yes,No,DSL,Yes,No internet service,No internet service,Yes,No internet service,No,Two year,No,Credit card (automatic),27.21,1169.79
830,Male,0,No,No,35,Yes,Yes,Fiber optic,No,No internet service,No internet service,No,No internet service,No,One year,No,Mailed check,93.73,3409.81
831,Female,1,No,No,55,Yes,No phone service,No,No,No internet service,Yes,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,64.47,3207.7
832,Female,1,No,Yes,38,Yes,No phone service,No,No internet service,Yes,Yes,No,No,No internet service,Month-to-month,No,Electronic check,73.03,4572.32
833,Female,0,Yes,Yes,18,Yes,No,DSL,No,No internet service,Yes,No internet service,No,Yes,One year,Yes,Electronic check,70.32,463.42
834,Male,1,No,No,26,No,No,DSL,Yes,No internet service,No internet service,No,No,No internet service,Two year,Yes,Electronic check,44.16,5749.65
835,Female,0,Yes,No,42,No,Yes,DSL,No internet service,No,No,No internet service,No,Yes,One year,Yes,Bank transfer (automatic),108.46,8507.06
836,Female,0,No,No,30,No,No phone service,No,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,26.42,7352.26
837,Male,0,No,Yes,52,No,No,DSL,No,No internet service,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),31.32,6848.43
838,Male,1,Yes,Yes,29,No,Yes,Fiber optic,No internet service,No,No,No internet service,Yes,No,Month-to-month,Yes,Mailed check,56.36,3502.42
839,Male,0,Yes,No,26,No,No phone service,DSL,No internet service,Yes,No,Yes,No internet service,No,Month-to-month,Yes,Credit card (automatic),80.82,5114.4
840,Male,0,No,Yes,10,No,No,No,No,Yes,No internet service,No internet service,No,Yes,Two year,Yes,Credit card (automatic),73.02,1269.04
841,Female,0,Yes,No,28,Yes,No phone service,No,No,No,Yes,No,No internet service,No internet service,One year,No,Electronic check,39.1,7166.04
842,Female,0,No,No,46,Yes,No phone service,No,Yes,Yes,Yes,Yes,No,No internet service,One year,No,Bank transfer (automatic),57.33,1557.82
843,Male,1,No,No,61,Yes,Yes,Fiber optic,No internet service,Yes,No,No internet service,No,No,One year,Yes,Mailed check,90.94,2649.06
844,Female,1,No,No,23,Yes,No phone service,Fiber optic,No internet service,Yes,No,No,Yes,Yes,One year,No,Electronic check,66.01,4007.48
845,Female,1,Yes,Yes,18,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),28.74,3464.81
846,Female,0,No,Yes,21,Yes,No phone service,No,No internet service,No internet service,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),112.26,3994.68
847,Male,0,Yes,No,9,No,Yes,Fiber optic,Yes,No,No,No internet service,No internet service,No,One year,No,Electronic check,70.21,6027.37
848,Female,1,Yes,No,26,No,No,No,No internet service,No internet service,No,No,No,No internet service,Month-to-month,No,Bank transfer (automatic),65.03,3419.15
849,Female,0,No,No,17,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,95.67,1725.03
850,Female,1,No,No,19,Yes,No phone service,DSL,No,No internet service,No,No,No internet service,Yes,Month-to-month,Yes,Electronic check,31.84,1723.62
851,Female,1,Yes,Yes,66,No,No phone service,DSL,No,Yes,Yes,No,No internet service,No,Two year,No,Bank transfer (automatic),86.56,6382.01
852,Female,1,No,Yes,44,No,Yes,DSL,No,No internet service,No internet service,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),54.93,8112.87
853,Male,0,Yes,No,52,Yes,No phone service,No,No,Yes,No internet service,No,No,Yes,Month-to-month,No,Mailed check,53.6,2813.83
854,Male,1,No,Yes,20,No,No,Fiber optic,No,Yes,Yes,Yes,No internet service,No,Month-to-month,Yes,Electronic check,100.26,8639.41
855,Male,1,No,Yes,58,Yes,No,No,No internet service,Yes,No internet service,No internet service,No,No internet service,Two year,No,Mailed check,74.56,8061.99
856,Female,0,No,Yes,23,No,No,Fiber optic,No internet service,No,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,103.22,2007.86
857,Female,1,No,Yes,52,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,Yes,Yes,No,One year,Yes,Mailed check,44.23,4152.48
858,Male,0,Yes,Yes,50,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No internet service,No internet service,Month-to-month,No,Mailed check,72.96,824.94
859,Female,1,No,Yes,21,No,Yes,DSL,Yes,No internet service,No internet service,No,No internet service,No,Month-to-month,No,Bank transfer (automatic),45.78,7967.85
860,Female,0,No,Yes,37,Yes,No,DSL,No internet service,Yes,No internet service,No,Yes,No internet service,One year,No,Electronic check,71.35,5764.54
861,Male,0,Yes,Yes,18,No,Yes,Fiber optic,Yes,Yes,No internet service,No,No,No,One year,Yes,Credit card (automatic),22.05,3453.8
862,Male,1,No,No,34,No,No,Fiber optic,No,Yes,No internet service,Yes,Yes,No,One year,Yes,Credit card (automatic),29.81,7572.27
863,Female,1,Yes,Yes,15,Yes,No phone service,Fiber optic,No internet service,No,No internet service,No internet service,No,No internet service,Two year,Yes,Electronic check,53.64,2168.38
864,Male,1,No,Yes,38,No,Yes,DSL,No,Yes,No,No,No,No internet service,Month-to-month,No,Credit card (automatic),58.58,7371.18
865,Male,1,No,No,28,No,No,Fiber optic,No internet service,Yes,No internet service,Yes,No,Yes,Month-to-month,No,Credit card (automatic),113.79,1725.59
866,Female,0,Yes,Yes,59,Yes,No phone service,DSL,No,No internet service,No,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),42.24,6664.01
867,Female,0,No,No,19,Yes,No,Fiber optic,No internet service,Yes,Yes,Yes,No,Yes,One year,No,Mailed check,73.22,5495.4
868,Female,0,Yes,No,24,No,Yes,Fiber optic,Yes,No internet service,No internet service,Yes,Yes,No,Two year,No,Electronic check,105.22,6687.28
869,Female,1,No,Yes,35,Yes,Yes,No,Yes,No,No,Yes,Yes,No internet service,One year,No,Electronic check,77.97,8400.77
870,Female,0,No,Yes,14,No,Yes,No,No internet service,No internet service,Yes,No,No,No internet service,One year,Yes,Mailed check,97.05,5670.08
871,Female,0,No,No,60,No,Yes,No,Yes,No internet service,No internet service,Yes,No internet service,No,Month-to-month,No,Credit card (automatic),46.91,3488.46
872,Male,0,No,Yes,55,No,No phone service,No,Yes,Yes,Yes,Yes,No,No,One year,No,Bank transfer (automatic),112.21,2812.43
873,Female,1,Yes,Yes,69,No,Yes,No,No,No,No internet service,No,No internet service,No internet service,Month-to-month,No,Mailed check,42.1,8316.39
874,Male,1,No,Yes,19,Yes,No phone service,Fiber optic,Yes,No internet service,No,Yes,No,No,One year,Yes,Mailed check,32.91,1854.9
875,Male,1,No,No,53,Yes,No,No,Yes,Yes,No internet service,No,Yes,No internet service,One year,No,Mailed check,23.31,5927.16
876,Female,1,No,Yes,12,No,No phone service,DSL,No,No,No,Yes,No internet service,No,Two year,No,Electronic check,66.42,6964.66
877,Female,1,No,Yes,71,No,No phone service,DSL,No,No internet service,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),85.64,2540.4
878,Male,0,Yes,No,12,No,Yes,Fiber optic,Yes,Yes,No internet service,No,No internet service,Yes,Month-to-month,No,Credit card (automatic),69.92,935.05
879,Female,1,Yes,Yes,7,No,Yes,DSL,No,No,No internet service,No internet service,Yes,No,Month-to-month,Yes,Mailed check,55.81,7353.34
880,Male,0,No,No,66,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),41.69,4321.54
881,Female,0,No,Yes,51,No,No,No,No internet service,Yes,Yes,No internet service,Yes,Yes,Two year,Yes,Mailed check,62.44,7852.9
882,Female,0,No,No,62,No,No phone service,No,Yes,No,No internet service,No internet service,No,No,One year,Yes,Credit card (automatic),44.22,2235.01
883,Female,1,Yes,Yes,25,No,No phone service,DSL,Yes,No internet service,No internet service,No,No internet service,No internet service,One year,No,Mailed check,34.05,72.05
884,Male,0,Yes,Yes,67,Yes,Yes,DSL,No internet service,No internet service,No,No internet service,Yes,No internet service,Month-to-month,No,Credit card (automatic),30.11,1597.05
885,Female,0,No,Yes,65,No,No,DSL,No internet service,No,No internet service,No internet service,No,Yes,One year,Yes,Bank transfer (automatic),22.6,6370.13
886,Male,0,Yes,Yes,56,Yes,Yes,DSL,Yes,Yes,No internet service,No,Yes,No internet service,One year,No,Mailed check,48.48,433.49
887,Female,1,No,No,26,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Electronic check,112.09,7137.62
888,Male,0,Yes,Yes,70,Yes,No,DSL,No internet service,No,No,No,No internet service,Yes,One year,Yes,Electronic check,53.04,3070.38
889,Female,0,Yes,Yes,54,Yes,No phone service,DSL,No,No internet service,No internet service,Yes,No,Yes,One year,Yes,Bank transfer (automatic),77.43,1033.04
890,Female,0,No,No,14,Yes,No,DSL,No,No,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),46.23,4189.51
891,Male,1,Yes,No,60,No,No,Fiber optic,Yes,Yes,No internet service,No internet service,No,No internet service,One year,No,Bank transfer (automatic),61.54,4596.83
892,Male,0,Yes,Yes,9,No,No phone service,Fiber optic,Yes,No internet service,No,No,No internet service,No,One year,Yes,Mailed check,95.98,4041.66
893,Male,1,No,No,69,Yes,No phone service,DSL,Yes,No,Yes,No,No,No internet service,Two year,Yes,Electronic check,117.05,1273.48
894,Female,1,No,Yes,26,No,No phone service,No,Yes,Yes,No,No internet service,No,No internet service,Two year,No,Mailed check,18.16,5785.02
895,Female,1,No,Yes,45,No,No,Fiber optic,No internet service,No,Yes,Yes,No,No internet service,Month-to-month,No,Bank transfer (automatic),109.01,3642.28
896,Male,1,No,Yes,47,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,50.74,6998.7
897,Male,0,No,Yes,13,No,No phone service,DSL,No internet service,No,Yes,No internet service,Yes,Yes,Two year,No,Credit card (automatic),86.18,4952.49
898,Male,0,No,Yes,68,Yes,Yes,Fiber optic,No,No,No internet service,Yes,No internet service,No,One year,No,Bank transfer (automatic),110.97,869.64
899,Female,1,No,No,23,No,No phone service,DSL,No internet service,No,Yes,No internet service,No,Yes,Two year,No,Bank transfer (automatic),109.83,4130.83
900,Male,1,Yes,No,2,No,Yes,DSL,No,Yes,Yes,No internet service,Yes,No,Month-to-month,Yes,Credit card (automatic),25.44,2707.28
901,Male,0,Yes,Yes,24,Yes,No phone service,Fiber optic,Yes,Yes,No,No internet service,Yes,No internet service,Two year,Yes,Bank transfer (automatic),70.68,5326.0
902,Male,0,Yes,No,30,Yes,No,No,Yes,No internet service,No,No internet service,No internet service,No internet service,Two year,No,Electronic check,70.34,1798.63
903,Male,0,Yes,No,69,No,No,Fiber optic,Yes,No internet service,No internet service,No internet service,No,No,One year,No,Electronic check,53.38,4570.01
904,Female,0,No,Yes,2,Yes,No,No,Yes,No internet service,Yes,Yes,No,Yes,One year,Yes,Electronic check,68.06,5376.51
905,Male,1,Yes,Yes,39,No,Yes,Fiber optic,No internet service,Yes,No internet service,Yes,No internet service,No internet service,One year,No,Mailed check,48.33,8402.09
906,Female,0,No,No,44,No,Yes,Fiber optic,No internet service,No,No internet service,Yes,No,Yes,Two year,No,Bank transfer (automatic),56.31,492.83
907,Male,1,No,No,16,No,No phone service,No,Yes,No,Yes,No internet service,No internet service,No,Two year,No,Electronic check,74.98,5356.36
908,Female,0,No,No,51,No,No,DSL,Yes,No,No internet service,Yes,No internet service,No,Month-to-month,No,Electronic check,91.08,3585.9
909,Male,1,Yes,No,33,Yes,Yes,No,Yes,Yes,No,No internet service,No,Yes,Month-to-month,No,Bank transfer (automatic),102.99,3583.3
910,Male,1,No,Yes,25,No,No phone service,DSL,No internet service,No internet service,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),72.16,2557.09
911,Male,0,Yes,No,43,No,No phone service,DSL,No,No,No internet service,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),85.0,7112.56
912,Male,1,No,No,48,Yes,No phone service,Fiber optic,No,No internet service,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),22.37,608.17
913,Female,0,Yes,No,42,Yes,No,DSL,No internet service,Yes,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,102.87,2805.7
914,Female,0,No,No,24,Yes,Yes,Fiber optic,Yes,No internet service,No,No internet service,No internet service,No,One year,No,Credit card (automatic),55.52,4209.77
915,Male,0,Yes,Yes,37,No,Yes,No,Yes,No,No internet service,Yes,No internet service,No,Two year,No,Bank transfer (automatic),63.18,1820.81
916,Female,1,Yes,Yes,13,No,No,No,No internet service,Yes,No internet service,No,Yes,No,Two year,No,Electronic check,40.09,3071.82
917,Male,1,Yes,No,18,No,No,Fiber optic,Yes,Yes,No,No internet service,Yes,No,One year,Yes,Mailed check,78.6,8635.34
918,Male,0,Yes,No,7,No,Yes,DSL,No,No,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Electronic check,114.75,1671.38
919,Female,1,No,Yes,59,Yes,Yes,Fiber optic,No,No,Yes,No internet service,Yes,Yes,One year,Yes,Mailed check,68.48,8551.76
920,Male,0,Yes,No,7,Yes,Yes,DSL,No internet service,No,No internet service,Yes,No internet service,No,Two year,No,Mailed check,91.75,3247.24
921,Male,1,Yes,No,63,Yes,No,Fiber optic,No internet service,Yes,No internet service,Yes,No internet service,No,Two year,Yes,Mailed check,107.86,4262.73
922,Female,1,Yes,Yes,34,Yes,No phone service,Fiber optic,No internet service,No,No internet service,Yes,No internet service,Yes,One year,Yes,Electronic check,71.73,2795.26
923,Male,1,No,No,6,No,No phone service,No,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,91.44,3190.63
924,Female,1,Yes,No,52,Yes,Yes,No,No,No,Yes,No internet service,No internet service,Yes,Two year,Yes,Credit card (automatic),60.13,4683.44
925,Female,0,No,Yes,46,No,No phone service,DSL,Yes,No,No internet service,No internet service,No,No,Two year,Yes,Mailed check,80.62,6903.92
926,Female,0,Yes,Yes,32,No,No,No,No,Yes,No internet service,No,No,Yes,Two year,Yes,Mailed check,51.2,5770.38
927,Male,1,Yes,Yes,24,No,No phone service,No,No internet service,No internet service,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),56.08,963.94
928,Female,0,No,No,21,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No internet service,Yes,No,Two year,No,Mailed check,25.61,676.97
929,Male,0,Yes,No,18,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No internet service,Two year,Yes,Bank transfer (automatic),90.2,8245.5
930,Male,1,No,Yes,0,No,No,Fiber optic,Yes,No internet service,Yes,No,No,No internet service,Month-to-month,Yes,Mailed check,19.44,3936.34
931,Female,0,No,Yes,63,Yes,No,No,Yes,No,No,No internet service,Yes,No,One year,No,Electronic check,62.12,4987.49
932,Male,1,Yes,Yes,40,Yes,No,Fiber optic,No internet service,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),101.43,1244.94
933,Male,1,Yes,No,24,No,Yes,DSL,No internet service,Yes,No,Yes,Yes,No internet service,One year,Yes,Electronic check,70.06,3457.25
934,Male,1,Yes,No,17,Yes,No,Fiber optic,Yes,No,No,No internet service,No internet service,Yes,Two year,No,Mailed check,27.05,8191.13
935,Male,0,No,Yes,26,Yes,No,No,No internet service,No internet service,Yes,No,No,Yes,Two year,No,Credit card (automatic),69.29,4502.79
936,Male,1,Yes,Yes,30,No,No,No,No,No,No internet service,No,Yes,No,Month-to-month,Yes,Mailed check,97.48,3309.68
937,Female,1,No,Yes,2,No,Yes,DSL,Yes,No,No internet service,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),40.31,5790.59
938,Male,1,No,Yes,60,No,No,DSL,No,No internet service,No,Yes,Yes,No internet service,Two year,No,Credit card (automatic),106.0,8358.71
939,Male,1,Yes,No,13,No,No phone service,DSL,No internet service,No,No,Yes,Yes,No internet service,One year,No,Credit card (automatic),107.36,4073.66
940,Female,0,No,No,70,No,Yes,DSL,No internet service,No internet service,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),74.61,844.62
941,Male,1,Yes,Yes,52,Yes,No,DSL,No internet service,No,Yes,Yes,No internet service,No internet service,One year,Yes,Electronic check,63.65,5281.13
942,Male,0,No,No,28,Yes,Yes,No,No,Yes,No,No internet service,Yes,No,Two year,No,Bank transfer (automatic),18.38,4536.93
943,Female,0,No,Yes,3,No,No phone service,No,No,Yes,No internet service,No,Yes,No internet service,Two year,Yes,Mailed check,48.27,6139.58
944,Female,1,No,Yes,51,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No internet service,Yes,No internet service,One year,Yes,Bank transfer (automatic),111.14,6424.33
945,Female,1,Yes,No,64,Yes,Yes,DSL,Yes,No internet service,No internet service,Yes,No internet service,No,Two year,Yes,Credit card (automatic),113.49,3945.51
946,Female,0,No,No,55,No,Yes,DSL,No,No,Yes,No internet service,Yes,Yes,Month-to-month,No,Mailed check,73.67,1092.47
947,Female,0,Yes,No,34,No,No,Fiber optic,No internet service,Yes,No,No internet service,Yes,No internet service,One year,No,Electronic check,44.59,8321.68
948,Female,1,Yes,Yes,8,No,No,Fiber optic,Yes,No internet service,No internet service,No internet service,No internet service,No,Two year,No,Bank transfer (automatic),87.89,8439.42
949,Female,1,Yes,No,8,No,No phone service,DSL,Yes,No internet service,Yes,No internet service,Yes,Yes,One year,No,Mailed check,72.45,7369.19
